dataset,pool_label,pool_size,query_id,ranker,n_candidates,n_scored,coverage_fraction,n_pairs,eligible_pairs,pairwise_eligibility_fraction,native_ties,tie_abstention_fraction_of_eligible,missing_abstention_fraction,vote_margin_threshold,nontied_eligible_pairs,retained_votes,vote_margin_abstention_fraction_of_nontied,final_retained_vote_fraction_of_all_pairs
fiqa,task1_larger,50,14,tfidf,50,40,0.8,1225,780,0.636734693877551,0,0.0,0.363265306122449,0.3320243277327786,780,214,0.7256410256410256,0.17469387755102042
fiqa,task1_larger,50,14,minilm,50,13,0.26,1225,78,0.0636734693877551,0,0.0,0.9363265306122449,0.28830195469039405,78,23,0.7051282051282052,0.018775510204081632
fiqa,task1_larger,50,16,bm25,50,32,0.64,1225,496,0.4048979591836735,0,0.0,0.5951020408163266,0.005636866469025026,496,484,0.024193548387096774,0.39510204081632655
fiqa,task1_larger,50,16,tfidf,50,37,0.74,1225,666,0.5436734693877551,0,0.0,0.4563265306122449,0.3320243277327786,666,120,0.8198198198198198,0.09795918367346938
fiqa,task1_larger,50,16,minilm,50,23,0.46,1225,253,0.20653061224489797,0,0.0,0.793469387755102,0.28830195469039405,253,102,0.5968379446640316,0.08326530612244898
fiqa,task1_larger,50,19,bm25,50,29,0.58,1225,406,0.3314285714285714,0,0.0,0.6685714285714286,0.005636866469025026,406,403,0.007389162561576354,0.3289795918367347
fiqa,task1_larger,50,19,tfidf,50,34,0.68,1225,561,0.4579591836734694,0,0.0,0.5420408163265306,0.3320243277327786,561,77,0.8627450980392157,0.06285714285714286
fiqa,task1_larger,50,19,minilm,50,22,0.44,1225,231,0.18857142857142858,0,0.0,0.8114285714285714,0.28830195469039405,231,116,0.49783549783549785,0.0946938775510204
fiqa,task1_larger,50,20,bm25,50,32,0.64,1225,496,0.4048979591836735,0,0.0,0.5951020408163266,0.005636866469025026,496,489,0.014112903225806451,0.39918367346938777
fiqa,task1_larger,50,20,tfidf,50,35,0.7,1225,595,0.4857142857142857,0,0.0,0.5142857142857142,0.3320243277327786,595,244,0.5899159663865546,0.19918367346938776
fiqa,task1_larger,50,20,minilm,50,33,0.66,1225,528,0.4310204081632653,0,0.0,0.5689795918367347,0.28830195469039405,528,185,0.6496212121212122,0.1510204081632653
fiqa,task1_larger,50,21,bm25,50,34,0.68,1225,561,0.4579591836734694,0,0.0,0.5420408163265306,0.005636866469025026,561,551,0.017825311942959002,0.44979591836734695
fiqa,task1_larger,50,21,tfidf,50,34,0.68,1225,561,0.4579591836734694,0,0.0,0.5420408163265306,0.3320243277327786,561,176,0.6862745098039216,0.1436734693877551
fiqa,task1_larger,50,21,minilm,50,20,0.4,1225,190,0.15510204081632653,0,0.0,0.8448979591836735,0.28830195469039405,190,72,0.6210526315789474,0.05877551020408163
fiqa,task1_larger,50,23,bm25,50,31,0.62,1225,465,0.3795918367346939,0,0.0,0.6204081632653061,0.005636866469025026,465,461,0.008602150537634409,0.3763265306122449
fiqa,task1_larger,50,23,tfidf,50,28,0.56,1225,378,0.30857142857142855,0,0.0,0.6914285714285714,0.3320243277327786,378,139,0.6322751322751323,0.11346938775510204
fiqa,task1_larger,50,23,minilm,50,22,0.44,1225,231,0.18857142857142858,0,0.0,0.8114285714285714,0.28830195469039405,231,97,0.5800865800865801,0.07918367346938776
fiqa,task1_larger,50,25,bm25,50,33,0.66,1225,528,0.4310204081632653,0,0.0,0.5689795918367347,0.005636866469025026,528,517,0.020833333333333332,0.4220408163265306
fiqa,task1_larger,50,25,tfidf,50,34,0.68,1225,561,0.4579591836734694,0,0.0,0.5420408163265306,0.3320243277327786,561,253,0.5490196078431373,0.20653061224489797
fiqa,task1_larger,50,25,minilm,50,34,0.68,1225,561,0.4579591836734694,0,0.0,0.5420408163265306,0.28830195469039405,561,245,0.5632798573975044,0.2
fiqa,task1_larger,50,27,bm25,50,26,0.52,1225,325,0.2653061224489796,0,0.0,0.7346938775510204,0.005636866469025026,325,321,0.012307692307692308,0.2620408163265306
fiqa,task1_larger,50,27,tfidf,50,27,0.54,1225,351,0.28653061224489795,0,0.0,0.713469387755102,0.3320243277327786,351,120,0.6581196581196581,0.09795918367346938
fiqa,task1_larger,50,27,minilm,50,26,0.52,1225,325,0.2653061224489796,0,0.0,0.7346938775510204,0.28830195469039405,325,131,0.5969230769230769,0.10693877551020409
fiqa,task1_larger,50,28,bm25,50,32,0.64,1225,496,0.4048979591836735,0,0.0,0.5951020408163266,0.005636866469025026,496,486,0.020161290322580645,0.396734693877551
fiqa,task1_larger,50,28,tfidf,50,31,0.62,1225,465,0.3795918367346939,0,0.0,0.6204081632653061,0.3320243277327786,465,129,0.7225806451612903,0.10530612244897959
fiqa,task1_larger,50,28,minilm,50,19,0.38,1225,171,0.13959183673469389,0,0.0,0.8604081632653061,0.28830195469039405,171,90,0.47368421052631576,0.07346938775510205
fiqa,task1_larger,50,30,bm25,50,32,0.64,1225,496,0.4048979591836735,0,0.0,0.5951020408163266,0.005636866469025026,496,487,0.018145161290322582,0.39755102040816326
fiqa,task1_larger,50,30,tfidf,50,32,0.64,1225,496,0.4048979591836735,0,0.0,0.5951020408163266,0.3320243277327786,496,167,0.6633064516129032,0.1363265306122449
fiqa,task1_larger,50,30,minilm,50,20,0.4,1225,190,0.15510204081632653,0,0.0,0.8448979591836735,0.28830195469039405,190,80,0.5789473684210527,0.0653061224489796
fiqa,task1_larger,50,31,bm25,50,36,0.72,1225,630,0.5142857142857142,1,0.0015873015873015873,0.4857142857142857,0.005636866469025026,629,617,0.019077901430842606,0.5036734693877551
fiqa,task1_larger,50,31,tfidf,50,35,0.7,1225,595,0.4857142857142857,0,0.0,0.5142857142857142,0.3320243277327786,595,172,0.7109243697478992,0.1404081632653061
fiqa,task1_larger,50,31,minilm,50,15,0.3,1225,105,0.08571428571428572,0,0.0,0.9142857142857143,0.28830195469039405,105,23,0.780952380952381,0.018775510204081632
fiqa,task1_larger,50,32,bm25,50,36,0.72,1225,630,0.5142857142857142,0,0.0,0.4857142857142857,0.005636866469025026,630,616,0.022222222222222223,0.5028571428571429
fiqa,task1_larger,50,32,tfidf,50,40,0.8,1225,780,0.636734693877551,0,0.0,0.363265306122449,0.3320243277327786,780,189,0.7576923076923077,0.15428571428571428
fiqa,task1_larger,50,32,minilm,50,24,0.48,1225,276,0.2253061224489796,0,0.0,0.7746938775510204,0.28830195469039405,276,71,0.7427536231884058,0.05795918367346939
fiqa,task1_larger,50,33,bm25,50,32,0.64,1225,496,0.4048979591836735,0,0.0,0.5951020408163266,0.005636866469025026,496,481,0.03024193548387097,0.3926530612244898
fiqa,task1_larger,50,33,tfidf,50,39,0.78,1225,741,0.6048979591836735,0,0.0,0.39510204081632655,0.3320243277327786,741,242,0.6734143049932524,0.19755102040816327
fiqa,task1_larger,50,33,minilm,50,26,0.52,1225,325,0.2653061224489796,0,0.0,0.7346938775510204,0.28830195469039405,325,137,0.5784615384615385,0.11183673469387755
fiqa,task1_larger,50,35,bm25,50,37,0.74,1225,666,0.5436734693877551,0,0.0,0.4563265306122449,0.005636866469025026,666,649,0.025525525525525526,0.529795918367347
fiqa,task1_larger,50,35,tfidf,50,37,0.74,1225,666,0.5436734693877551,0,0.0,0.4563265306122449,0.3320243277327786,666,176,0.7357357357357357,0.1436734693877551
fiqa,task1_larger,50,35,minilm,50,16,0.32,1225,120,0.09795918367346938,0,0.0,0.9020408163265307,0.28830195469039405,120,37,0.6916666666666667,0.030204081632653063
fiqa,task1_larger,50,36,bm25,50,28,0.56,1225,378,0.30857142857142855,0,0.0,0.6914285714285714,0.005636866469025026,378,375,0.007936507936507936,0.30612244897959184
fiqa,task1_larger,50,36,tfidf,50,31,0.62,1225,465,0.3795918367346939,0,0.0,0.6204081632653061,0.3320243277327786,465,116,0.7505376344086021,0.0946938775510204
fiqa,task1_larger,50,36,minilm,50,17,0.34,1225,136,0.1110204081632653,0,0.0,0.8889795918367347,0.28830195469039405,136,67,0.5073529411764706,0.054693877551020405
fiqa,task1_larger,50,37,bm25,50,31,0.62,1225,465,0.3795918367346939,0,0.0,0.6204081632653061,0.005636866469025026,465,456,0.01935483870967742,0.3722448979591837
fiqa,task1_larger,50,37,tfidf,50,32,0.64,1225,496,0.4048979591836735,0,0.0,0.5951020408163266,0.3320243277327786,496,184,0.6290322580645161,0.15020408163265306
fiqa,task1_larger,50,37,minilm,50,21,0.42,1225,210,0.17142857142857143,0,0.0,0.8285714285714286,0.28830195469039405,210,110,0.47619047619047616,0.08979591836734693
fiqa,task1_larger,50,41,bm25,50,26,0.52,1225,325,0.2653061224489796,0,0.0,0.7346938775510204,0.005636866469025026,325,322,0.009230769230769232,0.26285714285714284
fiqa,task1_larger,50,41,tfidf,50,34,0.68,1225,561,0.4579591836734694,0,0.0,0.5420408163265306,0.3320243277327786,561,199,0.6452762923351159,0.16244897959183674
fiqa,task1_larger,50,41,minilm,50,23,0.46,1225,253,0.20653061224489797,0,0.0,0.793469387755102,0.28830195469039405,253,105,0.5849802371541502,0.08571428571428572
fiqa,task1_larger,50,43,bm25,50,28,0.56,1225,378,0.30857142857142855,0,0.0,0.6914285714285714,0.005636866469025026,378,372,0.015873015873015872,0.3036734693877551
fiqa,task1_larger,50,43,tfidf,50,29,0.58,1225,406,0.3314285714285714,0,0.0,0.6685714285714286,0.3320243277327786,406,153,0.6231527093596059,0.12489795918367347
fiqa,task1_larger,50,43,minilm,50,23,0.46,1225,253,0.20653061224489797,0,0.0,0.793469387755102,0.28830195469039405,253,119,0.5296442687747036,0.09714285714285714
fiqa,task1_larger,50,45,bm25,50,34,0.68,1225,561,0.4579591836734694,3,0.0053475935828877,0.5420408163265306,0.005636866469025026,558,530,0.05017921146953405,0.4326530612244898
fiqa,task1_larger,50,45,tfidf,50,34,0.68,1225,561,0.4579591836734694,0,0.0,0.5420408163265306,0.3320243277327786,561,193,0.6559714795008913,0.15755102040816327
fiqa,task1_larger,50,45,minilm,50,29,0.58,1225,406,0.3314285714285714,0,0.0,0.6685714285714286,0.28830195469039405,406,116,0.7142857142857143,0.0946938775510204
fiqa,task1_larger,50,46,bm25,50,31,0.62,1225,465,0.3795918367346939,2,0.004301075268817204,0.6204081632653061,0.005636866469025026,463,451,0.02591792656587473,0.3681632653061224
fiqa,task1_larger,50,46,tfidf,50,30,0.6,1225,435,0.3551020408163265,1,0.0022988505747126436,0.6448979591836734,0.3320243277327786,434,69,0.8410138248847926,0.0563265306122449
fiqa,task1_larger,50,46,minilm,50,22,0.44,1225,231,0.18857142857142858,0,0.0,0.8114285714285714,0.28830195469039405,231,67,0.70995670995671,0.054693877551020405
fiqa,task1_larger,50,47,bm25,50,35,0.7,1225,595,0.4857142857142857,0,0.0,0.5142857142857142,0.005636866469025026,595,589,0.010084033613445379,0.48081632653061224
fiqa,task1_larger,50,47,tfidf,50,31,0.62,1225,465,0.3795918367346939,0,0.0,0.6204081632653061,0.3320243277327786,465,142,0.6946236559139785,0.11591836734693878
fiqa,task1_larger,50,47,minilm,50,26,0.52,1225,325,0.2653061224489796,0,0.0,0.7346938775510204,0.28830195469039405,325,139,0.5723076923076923,0.11346938775510204
fiqa,task1_larger,50,48,bm25,50,30,0.6,1225,435,0.3551020408163265,0,0.0,0.6448979591836734,0.005636866469025026,435,419,0.0367816091954023,0.3420408163265306
fiqa,task1_larger,50,48,tfidf,50,32,0.64,1225,496,0.4048979591836735,0,0.0,0.5951020408163266,0.3320243277327786,496,211,0.5745967741935484,0.17224489795918368
fiqa,task1_larger,50,48,minilm,50,20,0.4,1225,190,0.15510204081632653,0,0.0,0.8448979591836735,0.28830195469039405,190,100,0.47368421052631576,0.08163265306122448
fiqa,task1_larger,50,49,bm25,50,31,0.62,1225,465,0.3795918367346939,0,0.0,0.6204081632653061,0.005636866469025026,465,451,0.030107526881720432,0.3681632653061224
fiqa,task1_larger,50,49,tfidf,50,33,0.66,1225,528,0.4310204081632653,0,0.0,0.5689795918367347,0.3320243277327786,528,110,0.7916666666666666,0.08979591836734693
fiqa,task1_larger,50,49,minilm,50,19,0.38,1225,171,0.13959183673469389,0,0.0,0.8604081632653061,0.28830195469039405,171,37,0.783625730994152,0.030204081632653063
fiqa,task1_larger,50,51,bm25,50,35,0.7,1225,595,0.4857142857142857,0,0.0,0.5142857142857142,0.005636866469025026,595,589,0.010084033613445379,0.48081632653061224
fiqa,task1_larger,50,51,tfidf,50,34,0.68,1225,561,0.4579591836734694,0,0.0,0.5420408163265306,0.3320243277327786,561,68,0.8787878787878788,0.05551020408163265
fiqa,task1_larger,50,51,minilm,50,19,0.38,1225,171,0.13959183673469389,0,0.0,0.8604081632653061,0.28830195469039405,171,86,0.49707602339181284,0.07020408163265306
fiqa,task1_larger,50,52,bm25,50,27,0.54,1225,351,0.28653061224489795,0,0.0,0.713469387755102,0.005636866469025026,351,348,0.008547008547008548,0.28408163265306124
fiqa,task1_larger,50,52,tfidf,50,30,0.6,1225,435,0.3551020408163265,0,0.0,0.6448979591836734,0.3320243277327786,435,57,0.8689655172413793,0.04653061224489796
fiqa,task1_larger,50,52,minilm,50,20,0.4,1225,190,0.15510204081632653,0,0.0,0.8448979591836735,0.28830195469039405,190,79,0.5842105263157895,0.06448979591836734
fiqa,task1_larger,50,53,bm25,50,32,0.64,1225,496,0.4048979591836735,0,0.0,0.5951020408163266,0.005636866469025026,496,489,0.014112903225806451,0.39918367346938777
fiqa,task1_larger,50,53,tfidf,50,39,0.78,1225,741,0.6048979591836735,0,0.0,0.39510204081632655,0.3320243277327786,741,111,0.8502024291497976,0.09061224489795919
fiqa,task1_larger,50,53,minilm,50,22,0.44,1225,231,0.18857142857142858,0,0.0,0.8114285714285714,0.28830195469039405,231,122,0.47186147186147187,0.09959183673469388
fiqa,task1_larger,50,54,bm25,50,28,0.56,1225,378,0.30857142857142855,0,0.0,0.6914285714285714,0.005636866469025026,378,372,0.015873015873015872,0.3036734693877551
fiqa,task1_larger,50,54,tfidf,50,29,0.58,1225,406,0.3314285714285714,0,0.0,0.6685714285714286,0.3320243277327786,406,89,0.7807881773399015,0.07265306122448979
fiqa,task1_larger,50,54,minilm,50,22,0.44,1225,231,0.18857142857142858,0,0.0,0.8114285714285714,0.28830195469039405,231,121,0.47619047619047616,0.09877551020408164
fiqa,task1_larger,50,57,bm25,50,30,0.6,1225,435,0.3551020408163265,0,0.0,0.6448979591836734,0.005636866469025026,435,424,0.02528735632183908,0.3461224489795918
fiqa,task1_larger,50,57,tfidf,50,31,0.62,1225,465,0.3795918367346939,0,0.0,0.6204081632653061,0.3320243277327786,465,75,0.8387096774193549,0.061224489795918366
fiqa,task1_larger,50,57,minilm,50,20,0.4,1225,190,0.15510204081632653,0,0.0,0.8448979591836735,0.28830195469039405,190,25,0.868421052631579,0.02040816326530612
fiqa,task1_larger,50,59,bm25,50,40,0.8,1225,780,0.636734693877551,0,0.0,0.363265306122449,0.005636866469025026,780,774,0.007692307692307693,0.6318367346938776
fiqa,task1_larger,50,59,tfidf,50,39,0.78,1225,741,0.6048979591836735,0,0.0,0.39510204081632655,0.3320243277327786,741,132,0.8218623481781376,0.10775510204081633
fiqa,task1_larger,50,59,minilm,50,13,0.26,1225,78,0.0636734693877551,0,0.0,0.9363265306122449,0.28830195469039405,78,34,0.5641025641025641,0.027755102040816326
fiqa,task1_larger,50,61,bm25,50,34,0.68,1225,561,0.4579591836734694,0,0.0,0.5420408163265306,0.005636866469025026,561,548,0.023172905525846704,0.4473469387755102
fiqa,task1_larger,50,61,tfidf,50,34,0.68,1225,561,0.4579591836734694,0,0.0,0.5420408163265306,0.3320243277327786,561,192,0.6577540106951871,0.156734693877551
fiqa,task1_larger,50,61,minilm,50,26,0.52,1225,325,0.2653061224489796,0,0.0,0.7346938775510204,0.28830195469039405,325,104,0.68,0.08489795918367347
fiqa,task1_larger,50,62,bm25,50,32,0.64,1225,496,0.4048979591836735,0,0.0,0.5951020408163266,0.005636866469025026,496,485,0.02217741935483871,0.39591836734693875
fiqa,task1_larger,50,62,tfidf,50,31,0.62,1225,465,0.3795918367346939,0,0.0,0.6204081632653061,0.3320243277327786,465,130,0.7204301075268817,0.10612244897959183
fiqa,task1_larger,50,62,minilm,50,27,0.54,1225,351,0.28653061224489795,0,0.0,0.713469387755102,0.28830195469039405,351,97,0.7236467236467237,0.07918367346938776
fiqa,task1_larger,50,63,bm25,50,34,0.68,1225,561,0.4579591836734694,0,0.0,0.5420408163265306,0.005636866469025026,561,551,0.017825311942959002,0.44979591836734695
fiqa,task1_larger,50,63,tfidf,50,38,0.76,1225,703,0.5738775510204082,0,0.0,0.42612244897959184,0.3320243277327786,703,238,0.6614509246088194,0.19428571428571428
fiqa,task1_larger,50,63,minilm,50,28,0.56,1225,378,0.30857142857142855,0,0.0,0.6914285714285714,0.28830195469039405,378,149,0.6058201058201058,0.12163265306122449
fiqa,task1_larger,50,64,bm25,50,41,0.82,1225,820,0.6693877551020408,0,0.0,0.3306122448979592,0.005636866469025026,820,798,0.026829268292682926,0.6514285714285715
fiqa,task1_larger,50,64,tfidf,50,41,0.82,1225,820,0.6693877551020408,0,0.0,0.3306122448979592,0.3320243277327786,820,101,0.8768292682926829,0.08244897959183674
fiqa,task1_larger,50,64,minilm,50,25,0.5,1225,300,0.24489795918367346,0,0.0,0.7551020408163265,0.28830195469039405,300,148,0.5066666666666667,0.12081632653061225
fiqa,task1_larger,50,65,bm25,50,34,0.68,1225,561,0.4579591836734694,0,0.0,0.5420408163265306,0.005636866469025026,561,555,0.0106951871657754,0.4530612244897959
fiqa,task1_larger,50,65,tfidf,50,36,0.72,1225,630,0.5142857142857142,0,0.0,0.4857142857142857,0.3320243277327786,630,201,0.680952380952381,0.16408163265306122
fiqa,task1_larger,50,65,minilm,50,28,0.56,1225,378,0.30857142857142855,0,0.0,0.6914285714285714,0.28830195469039405,378,219,0.42063492063492064,0.17877551020408164
fiqa,task1_larger,50,66,bm25,50,38,0.76,1225,703,0.5738775510204082,0,0.0,0.42612244897959184,0.005636866469025026,703,674,0.041251778093883355,0.5502040816326531
fiqa,task1_larger,50,66,tfidf,50,35,0.7,1225,595,0.4857142857142857,0,0.0,0.5142857142857142,0.3320243277327786,595,171,0.7126050420168067,0.13959183673469389
fiqa,task1_larger,50,66,minilm,50,24,0.48,1225,276,0.2253061224489796,0,0.0,0.7746938775510204,0.28830195469039405,276,121,0.5615942028985508,0.09877551020408164
fiqa,task1_larger,50,67,bm25,50,33,0.66,1225,528,0.4310204081632653,0,0.0,0.5689795918367347,0.005636866469025026,528,505,0.043560606060606064,0.4122448979591837
fiqa,task1_larger,50,67,tfidf,50,33,0.66,1225,528,0.4310204081632653,0,0.0,0.5689795918367347,0.3320243277327786,528,133,0.7481060606060606,0.10857142857142857
fiqa,task1_larger,50,67,minilm,50,18,0.36,1225,153,0.12489795918367347,0,0.0,0.8751020408163265,0.28830195469039405,153,67,0.5620915032679739,0.054693877551020405
fiqa,task1_larger,50,69,bm25,50,31,0.62,1225,465,0.3795918367346939,0,0.0,0.6204081632653061,0.005636866469025026,465,455,0.021505376344086023,0.37142857142857144
fiqa,task1_larger,50,69,tfidf,50,31,0.62,1225,465,0.3795918367346939,0,0.0,0.6204081632653061,0.3320243277327786,465,111,0.7612903225806451,0.09061224489795919
fiqa,task1_larger,50,69,minilm,50,27,0.54,1225,351,0.28653061224489795,0,0.0,0.713469387755102,0.28830195469039405,351,101,0.7122507122507122,0.08244897959183674
fiqa,task1_larger,50,70,bm25,50,32,0.64,1225,496,0.4048979591836735,0,0.0,0.5951020408163266,0.005636866469025026,496,480,0.03225806451612903,0.39183673469387753
fiqa,task1_larger,50,70,tfidf,50,35,0.7,1225,595,0.4857142857142857,0,0.0,0.5142857142857142,0.3320243277327786,595,125,0.7899159663865546,0.10204081632653061
fiqa,task1_larger,50,70,minilm,50,24,0.48,1225,276,0.2253061224489796,0,0.0,0.7746938775510204,0.28830195469039405,276,117,0.5760869565217391,0.09551020408163265
fiqa,task1_larger,50,71,bm25,50,30,0.6,1225,435,0.3551020408163265,0,0.0,0.6448979591836734,0.005636866469025026,435,429,0.013793103448275862,0.35020408163265304
fiqa,task1_larger,50,71,tfidf,50,33,0.66,1225,528,0.4310204081632653,0,0.0,0.5689795918367347,0.3320243277327786,528,126,0.7613636363636364,0.10285714285714286
fiqa,task1_larger,50,71,minilm,50,23,0.46,1225,253,0.20653061224489797,0,0.0,0.793469387755102,0.28830195469039405,253,79,0.6877470355731226,0.06448979591836734
fiqa,task1_larger,50,72,bm25,50,32,0.64,1225,496,0.4048979591836735,0,0.0,0.5951020408163266,0.005636866469025026,496,487,0.018145161290322582,0.39755102040816326
fiqa,task1_larger,50,72,tfidf,50,35,0.7,1225,595,0.4857142857142857,0,0.0,0.5142857142857142,0.3320243277327786,595,140,0.7647058823529411,0.11428571428571428
fiqa,task1_larger,50,72,minilm,50,28,0.56,1225,378,0.30857142857142855,0,0.0,0.6914285714285714,0.28830195469039405,378,144,0.6190476190476191,0.11755102040816326
fiqa,task1_larger,50,74,bm25,50,37,0.74,1225,666,0.5436734693877551,6,0.009009009009009009,0.4563265306122449,0.005636866469025026,660,639,0.031818181818181815,0.5216326530612245
fiqa,task1_larger,50,74,tfidf,50,36,0.72,1225,630,0.5142857142857142,0,0.0,0.4857142857142857,0.3320243277327786,630,298,0.526984126984127,0.24326530612244898
fiqa,task1_larger,50,74,minilm,50,28,0.56,1225,378,0.30857142857142855,0,0.0,0.6914285714285714,0.28830195469039405,378,177,0.5317460317460317,0.14448979591836736
fiqa,task1_larger,50,75,bm25,50,36,0.72,1225,630,0.5142857142857142,0,0.0,0.4857142857142857,0.005636866469025026,630,621,0.014285714285714285,0.506938775510204
fiqa,task1_larger,50,75,tfidf,50,35,0.7,1225,595,0.4857142857142857,0,0.0,0.5142857142857142,0.3320243277327786,595,188,0.6840336134453782,0.15346938775510205
fiqa,task1_larger,50,75,minilm,50,26,0.52,1225,325,0.2653061224489796,0,0.0,0.7346938775510204,0.28830195469039405,325,123,0.6215384615384615,0.10040816326530612
fiqa,task1_larger,50,76,bm25,50,28,0.56,1225,378,0.30857142857142855,0,0.0,0.6914285714285714,0.005636866469025026,378,375,0.007936507936507936,0.30612244897959184
fiqa,task1_larger,50,76,tfidf,50,29,0.58,1225,406,0.3314285714285714,0,0.0,0.6685714285714286,0.3320243277327786,406,190,0.5320197044334976,0.15510204081632653
